Technology,Country,Year,mean,median,variance,std_dev,skewness,kurtosis,percentile_5,percentile_95
PHS,Brazil,2044,2592.9115884422213,2593.4419817653543,441.5779186269209,21.013755462242365,0.07529097044320435,0.20365871531948843,2559.2330700661746,2625.4572693263813
PHS,Brazil,2045,2593.619820194385,2592.931319291653,484.82545272685826,22.018752297231973,0.006571671765767909,-0.23840426235788215,2557.1630115485477,2629.0435197242373
PHS,Brazil,2046,2592.608668024457,2592.5369705055678,502.6649307344184,22.420190247507232,0.024151659050514977,-0.09114297155370954,2555.808015287127,2628.592181736202
PHS,Brazil,2047,2591.786624948621,2590.8077550895027,475.804546192916,21.812944464077198,0.039113093151650784,-0.1873408058447228,2557.358735920182,2628.8284704633484
PHS,Brazil,2048,2593.695473596658,2594.1394324507737,477.15432860916405,21.843862492910088,-0.05255958487674967,0.11565660152063373,2557.8175933313587,2628.8466109765222
PHS,Brazil,2049,2592.3858964850983,2592.396317009515,469.77576476132157,21.67431117155333,-0.02701509946112316,0.0009090401750424526,2557.8150037743667,2627.271900560322
PHS,Brazil,2050,2592.837890010295,2593.4740744409073,496.7040149651066,22.28685744929299,-0.06767663153486408,0.13494581487854473,2553.847664597419,2627.767786970151
PHS,China,2030,383138.8947923271,383908.2586180063,1071308587.191236,32730.850694585315,-0.07752806763267278,0.044873602250537825,328446.9396441672,436720.38824430446
PHS,China,2031,380890.47343968,380570.7765786194,1151496794.5127473,33933.71177034348,0.018806383149783716,-0.06048459962435393,325032.660623881,437049.56772327825
PHS,China,2032,383001.8748926616,384495.5314302603,1041041903.1668814,32265.180972170005,-0.12496118096892521,-0.22403333185332386,327570.01928305154,434757.08467242087
PHS,China,2033,379634.0608595746,378800.3714736664,1038547231.678766,32226.49890507447,0.06507701383182737,-0.07875564768316767,328578.78233249526,433925.32395495864
PHS,China,2034,381870.96914023795,381345.21952254267,1060070546.9059273,32558.72458966916,0.08619163612283536,-0.02869460019907244,330234.7298867534,436010.1568013432
PHS,China,2035,382051.052048859,382355.74445324164,972537763.5972952,31185.537731411576,-0.06594698084399918,0.07619085761255118,328929.55251570244,434323.8234688685
PHS,China,2036,380373.2770673481,381128.2512965286,1153960905.428927,33970.000079907666,-0.0911642201546291,0.10193577940732457,322988.2151914537,436419.3295618368
PHS,China,2037,381945.738477061,383064.81165398285,1002573485.5295119,31663.44083528371,-0.022264453916434255,-0.19301462902888877,330324.89485037955,434336.7186737496
PHS,China,2038,381749.16036747675,380300.9748381283,1216973577.2779305,34885.14837689429,0.10609452235246154,-0.13080249226891105,327358.9329262431,440843.7083726726
PHS,China,2039,380132.826243387,380036.75973106246,1018087408.255488,31907.482010580028,-0.019679615709748514,0.03933239318852788,328153.56790687,432206.25883915316
PHS,China,2040,382997.4244578763,383030.8370660676,1049742647.380748,32399.732211559218,-0.02309539723908367,-0.020008975495128922,330530.45949009643,434699.108431805
PHS,China,2041,382227.2778873608,381443.7963942895,1044052662.5806166,32311.803765506756,-0.016763869964435203,-0.02895024907116328,328379.8957564092,432414.78139545897
PHS,China,2042,382053.5450762534,381267.92302908277,1120444653.987126,33473.043691709994,0.028732854285015576,-0.09348248554429484,327959.68884169875,436990.27410892764
PHS,China,2043,382678.6425324822,381654.5484588294,1040968506.1749549,32264.043549669266,0.16637306851524655,-0.05364619276936944,331792.58953593404,435723.7363974173
PHS,China,2044,381418.43505993043,381471.0247371814,1131037619.0287519,33630.90273883162,0.04090562641283149,0.1327294165377082,326529.38034617493,438749.0648937787
PHS,China,2045,382951.9162445217,381715.469832408,1091306348.305019,33034.92618888408,0.07803101699028495,-0.09966252482910454,330202.3926767749,437543.501098631
PHS,China,2046,381858.0755583995,382913.1905188471,1034243601.9749088,32159.657989084848,-0.09749872691199993,-0.028849668039147236,326741.67116408935,432710.85101382
PHS,China,2047,381634.17615274136,382224.13288436714,1020907707.9983695,31951.64640512863,-0.07784655040258968,-0.003226937504342775,328624.9240402384,435392.3846671333
PHS,China,2048,382838.52918325644,382571.35968966555,1033017514.7255799,32140.58983163781,-0.07994933595482398,0.0589621887816727,329505.8909890671,437156.7333040008
PHS,China,2049,383116.79626245034,384089.40692537394,1146533265.1337771,33860.49711882236,-0.01695084938339515,0.2178381855532452,326822.3288472239,437364.62298171397
PHS,China,2050,383296.4222093387,383578.06664385065,1010796407.8906254,31793.024516246096,0.08872222679349327,0.03603979151910197,331806.9696021839,435564.1725526162
PHS,United Kingdom,2030,36701.26472092169,36680.04967040702,2026520.1673805187,1423.5589792419978,0.077026482512207,-0.08559148757209556,34319.382207717026,39176.94214554554
PHS,United Kingdom,2031,36666.21482671564,36647.249261610275,2101357.152120941,1449.605860957019,0.06139278561597928,-0.05895678476399091,34272.40673647481,39087.24295158113
PHS,United Kingdom,2032,36884.292738871205,36863.173982970984,1920218.0605468496,1385.719329643218,0.16025441854481215,0.06601220413118325,34674.64905961541,39139.925398282256
PHS,United Kingdom,2033,36906.539777575665,36844.42146825738,2015926.6012790836,1419.8333005247778,0.07590324317909918,0.17397583106337722,34610.42012045934,39264.06791176277
PHS,United Kingdom,2034,37019.89119797847,36973.41134987147,2052638.472568561,1432.7032046340098,0.19569131323751798,0.07556366611050036,34614.988382084375,39381.73758396114
PHS,United Kingdom,2035,37027.265237373285,37078.85989164133,2140185.386983848,1462.9372464271487,-0.143920475336177,-0.14190769183122942,34609.945735697416,39318.900372049335
PHS,United Kingdom,2036,37155.194848961386,37203.29381728194,2070384.3222926096,1438.8830120244695,-0.10701053159881074,-0.08196099981849247,34844.58401754181,39598.61502653175
PHS,United Kingdom,2037,37213.5303263572,37310.71680912352,2125255.5805593794,1457.825634484241,-0.15094520856070484,0.2061121165207025,34785.734467834634,39591.446130718236
PHS,United Kingdom,2038,37228.172768129676,37243.01795822504,1998750.5753088442,1413.77175502584,-0.003721841872360256,-0.20901964290993202,34874.323155118975,39501.49196139844
PHS,United Kingdom,2039,37332.742272768715,37362.65336895248,1963804.2815559262,1401.3580133413182,-0.011584698351545877,0.26158576923133614,34982.162277580086,39603.3849297498
PHS,United Kingdom,2040,37383.43989446617,37385.851553334964,1939988.015555597,1392.8345255469499,-0.13473535060232492,0.23032499751873425,35022.78241386433,39524.61298108567
PHS,United Kingdom,2041,37508.152878141445,37493.125962110535,1988352.5474813257,1410.0895530005623,0.07431717868796194,0.07975104283997725,35249.209503725644,39815.01822920107
PHS,United Kingdom,2042,37581.47743572227,37556.91098371718,2004168.9930066862,1415.6867566685387,0.04368692457540448,-0.14078920553452168,35251.00524107151,39974.79748159584
PHS,United Kingdom,2043,37647.29679744618,37675.49300207921,2080655.1848656752,1442.4476367846685,-0.008972814938593018,-0.0034209774775502133,35223.976501295336,39994.93203002834
PHS,United Kingdom,2044,37665.29933919928,37654.670316422154,2184894.4333961196,1478.1388410417067,-0.0009690532336355662,0.255291813793193,35314.83491298234,40017.90636775522
PHS,United Kingdom,2045,37872.5632620894,37877.881911376244,2374889.307805437,1541.0675870335594,-0.08696524905492452,0.35560373559670877,35467.82932564659,40340.03738372345
PHS,United Kingdom,2046,37810.08262012615,37864.19970519304,2264298.512333513,1504.7586226147744,-0.03086549255081052,-0.06499654171324254,35295.86575850677,40237.09717693303
PHS,United Kingdom,2047,37912.0449453724,37884.203299168614,2188012.487044045,1479.1931878710247,-0.01752590205619501,-0.06790282072723297,35550.091725517734,40258.30369827508
PHS,United Kingdom,2048,38089.60537241523,38107.40327460183,2142752.4186744555,1463.8143388676228,-0.0636803069016071,0.18124108854269227,35742.07548374855,40515.01326643164
PHS,United Kingdom,2049,38081.57120002567,38050.288146475876,2226338.11857979,1492.0918599670028,0.064244665764776,-0.11029485899049396,35774.63449597169,40557.88499753859
PHS,United Kingdom,2050,38140.065748748915,38181.699591705255,2140654.9958755127,1463.0977396864205,-0.1441190866193455,0.02083489347897638,35761.67842273753,40463.915471001754
PHS,United States,2030,243987.54290747386,244279.28413337143,77593594.68217269,8808.722647590437,-0.03956821290665679,0.2101107760900529,229381.57123806182,258549.9514417367
PHS,United States,2031,242182.82712833557,242019.32928288652,75084595.00583717,8665.136756326307,-0.06983939564184895,0.055450400431630964,227761.2635490245,256331.21982221687
PHS,United States,2032,240708.43886523318,240633.96320195583,66772925.978934586,8171.470245857509,0.03745025578600967,-0.1911254417900876,227587.07921605997,254008.82017524363
PHS,United States,2033,238331.7940144535,238312.32835460475,69841437.34786128,8357.118962169994,-0.003070620986727877,0.04517998255769662,224385.13750156228,251918.6078572883
PHS,United States,2034,237496.28416268175,237511.2155281218,67762466.87025589,8231.796090177155,-0.0376137167677488,-0.010950994535960934,223516.484063605,250999.9966798767
PHS,United States,2035,235614.98470013405,235312.18981045188,66661221.944081284,8164.632382666184,0.1257457367058629,-0.006839999246179396,222556.62559935078,249438.5239868099
PHS,United States,2036,234271.33955544437,234551.1187423244,66726633.0589819,8168.637160443712,-0.24499902654360964,-0.12886724930222426,220331.59257109865,246749.16039565587
PHS,United States,2037,232532.07407747573,232542.19439709315,66975669.28295077,8183.8664018268755,0.06627663381748766,-0.03701029396018907,219738.44880035208,246333.42253175806
PHS,United States,2038,231414.57889423182,231592.088883442,65865761.2902182,8115.772377920551,0.02112293189129626,-0.140431952878465,217996.6198517547,244539.61285507306
PHS,United States,2039,229351.3270951401,229427.2290235385,70968942.07927552,8424.306623056613,-0.04896094072649431,0.096168603263866,215400.9314484119,242617.20262469613
PHS,United States,2040,227174.2312657498,226959.0003114213,66734345.24311648,8169.109207442173,0.07062145750188811,0.04757137106361764,214148.18378989413,241018.06802447583
PHS,United States,2041,226605.48266109749,226602.06576346362,63294409.5741827,7955.778376386731,0.07319933455795391,0.07916117712058313,214041.3328523384,239742.16690302858
PHS,United States,2042,224598.69409643934,224787.88159884186,67104329.04062694,8191.723203369786,-0.029873448831318334,0.03738741169395832,210877.68124715783,238001.86211722842
PHS,United States,2043,223431.75040169727,223393.2372180961,63249825.68085325,7952.975900935024,0.012957038189553212,0.10182901951710033,210767.36096515218,236075.8521263292
PHS,United States,2044,221753.08314407014,221973.76634424855,59041751.26841019,7683.863043314228,-0.08124136984446696,0.02475898232681395,208857.33948980249,234555.51722358065
PHS,United States,2045,219979.74155977558,220083.34692154996,60827072.902599506,7799.171295887756,0.0891245598707341,-0.02712398757301271,207427.46781720853,232976.61472808648
PHS,United States,2046,218973.6663963973,218804.7708033225,62076541.66582859,7878.866775484187,-0.02205901273464843,-0.0704702441122258,205432.09114972426,231449.13902882222
PHS,United States,2047,216995.52794523744,216959.85581758726,60507807.041487575,7778.676432497214,0.07883549352573296,-0.1300236974598339,204026.97654141756,230012.44839306874
PHS,United States,2048,215020.4377710773,214651.85919435282,59773760.44868766,7731.349199763755,0.22585846550341773,0.03231196467905839,202465.03248890216,228490.05074678897
PHS,United States,2049,213745.66459335783,213734.32032647647,56238758.95634706,7499.250559645748,0.03158387381067485,-0.20757971493883254,201403.82285460402,225709.02894084147
PHS,United States,2050,211850.31942548644,212126.28041837626,58774340.16546208,7666.442471281062,-0.09356187194501929,0.4226522528561443,199216.44186580394,223716.79225322008
